분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
2670,2020-05,커튼,254,0.0613,0.0194,0.0012
2671,2020-05,블랙박스,250,0.0492,0.0194,4.0E-4
2672,2020-05,고기,247,0.033,0.0259,0.007
2673,2020-05,생활,246,0.0244,0.0259,0.0115
2674,2020-05,발급,235,0.0259,0.028,2.0E-4
2675,2020-05,제로페이,235,0.0252,0.0323,0.0021
2676,2020-05,운동,227,0.032,0.0259,0.0048
2677,2020-05,인형,222,0.0449,0.0043,1.0E-4
2678,2020-05,고양페이,221,0.0328,0.0409,0.0069
2679,2020-05,인센티브,214,0.023,0.0194,6.0E-4
2680,2020-05,안산화폐,213,0.0234,0.0086,0.0
2681,2020-05,선물,203,0.0278,0.0431,0.0288
2682,2020-05,갈비,200,0.0389,0.0366,0.0119
2683,2020-05,교육,200,0.0297,0.0108,0.0049
2684,2020-05,이불,200,0.0915,0.028,0.0132
2685,2020-05,청년기본소득,199,0.0301,0.0172,0.0016
2686,2020-05,마카롱,197,0.0572,0.0216,0.0132
2687,2020-05,회,197,0.025,0.0259,0.0036
2688,2020-05,생활안정지원금,196,0.0306,0.0086,0.0
2689,2020-05,치킨,193,0.0459,0.0474,0.0402
2690,2020-05,용인와이페이,192,0.028,0.0323,0.0042
2691,2020-05,커피,190,0.0315,0.0323,0.0261
2692,2020-05,꽃,190,0.036,0.0453,0.0269
2693,2020-05,곱창,185,0.0499,0.0323,0.034
2694,2020-05,한우,184,0.0453,0.0237,0.017
2695,2020-05,시루,180,0.0364,0.0237,0.0022
2696,2020-05,수업,177,0.0293,0.0366,0.0321
2697,2020-05,왁싱,174,0.0985,0.0129,0.0053
2698,2020-05,데이트,172,0.0384,0.0129,0.0031
2699,2020-05,렌즈,169,0.0347,0.0108,2.0E-4
2700,2020-05,살롱,169,0.0375,0.0065,1.0E-4
2701,2020-05,자전거,167,0.0485,0.0216,0.0149
2702,2020-05,초밥,165,0.0408,0.0216,0.0057
2703,2020-05,파주페이,163,0.0321,0.0302,6.0E-4
2704,2020-05,결재,160,0.0282,0.0216,1.0E-4
2705,2020-05,피자,157,0.0402,0.0216,0.01
2706,2020-05,포장,155,0.0247,0.0409,0.0187
2707,2020-05,빵,151,0.0374,0.0323,0.0076
2708,2020-05,온누리상품권,149,0.0275,0.0409,0.0049
2709,2020-05,외식업,143,0.0257,0.0259,0.0059
2710,2020-05,블라인드,143,0.0433,0.0151,1.0E-4
2711,2020-05,에어컨,141,0.0489,0.0108,0.0044
2712,2020-05,닭갈비,140,0.0432,0.0259,0.0312
2713,2020-05,속눈썹,139,0.0589,0.0108,0.0047
2714,2020-05,피부,132,0.0373,0.0065,1.0E-4
2715,2020-05,족발,130,0.0661,0.0216,0.0048
2716,2020-05,플라워,129,0.0374,0.0345,0.0091
2717,2020-05,식사,127,0.0234,0.0108,2.0E-4
2718,2020-05,자동차,127,0.0309,0.0151,0.0028
2719,2020-05,헬스,126,0.0331,0.0172,0.002
2720,2020-05,파스타,124,0.0415,0.0216,0.0114
2721,2020-05,침대,122,0.0332,0.0194,0.0047
2722,2020-05,매트리스,122,0.0419,0.0129,1.0E-4
2723,2020-05,참치,122,0.0652,0.0194,0.0036
2724,2020-05,뷰티,121,0.0354,0.0129,0.001
2725,2020-05,옷,121,0.0348,0.0194,0.0061
2726,2020-05,라면,119,0.024,0.0194,0.0119
2727,2020-05,산후조리비,112,0.0342,0.0065,0.0
2728,2020-05,케이크,110,0.0385,0.0366,0.0313
2729,2020-05,과일,110,0.0317,0.028,0.013
2730,2020-05,삼겹살,107,0.0321,0.0259,0.0085
2731,2020-05,성남사랑상품권,104,0.0309,0.0345,0.0054
2732,2020-05,카네이션,103,0.0375,0.0323,0.0106
2733,2020-05,냉면,100,0.0501,0.0151,0.009
2734,2020-05,배,98,0.0273,0.0108,0.0051
2735,2020-05,소고기,97,0.0342,0.0302,0.0172
2736,2020-05,게임,96,0.038,0.0043,0.0016
2737,2020-05,상품,93,0.0237,0.0065,3.0E-4
2738,2020-05,컴퓨터,91,0.0487,0.0216,0.0159
2739,2020-05,빵집,90,0.0443,0.0172,0.0091
2740,2020-05,취미,90,0.0349,0.0172,0.0103
2741,2020-05,칼국수,88,0.0477,0.0366,0.0299
2742,2020-05,마스크,88,0.0243,0.0086,0.0
2743,2020-05,무한리필,87,0.0293,0.0302,0.0129
2744,2020-05,마사지,84,0.0361,0.0065,3.0E-4
2745,2020-05,디저트,83,0.0282,0.0108,0.0017
2746,2020-05,쌀,81,0.0377,0.0259,0.0125
2747,2020-05,인테리어,80,0.0252,0.0108,0.0047
2748,2020-05,카드형,77,0.0231,0.0086,0.0
2749,2020-05,안성사랑카드,77,0.026,0.0129,0.0
2750,2020-05,음식,77,0.0226,0.0172,0.0056
2751,2020-05,떡볶이,77,0.0441,0.0302,0.0112
2752,2020-05,떡,77,0.0381,0.0151,0.0027
2753,2020-05,요가,76,0.0476,0.0086,1.0E-4
2754,2020-05,치료,75,0.0296,0.0065,2.0E-4
2755,2020-05,꽃다발,75,0.0442,0.0302,0.0109
2756,2020-05,꿀,74,0.026,0.0194,0.0193
2757,2020-05,김,73,0.024,0.0108,0.002
2758,2020-05,소파,72,0.0314,0.0108,0.0022
2759,2020-05,하머니,72,0.0242,0.0151,0.0
2760,2020-05,아동복,71,0.033,0.0043,1.0E-4
2761,2020-05,구리사랑카드,70,0.0328,0.0194,0.0
2762,2020-05,로즈마리,70,0.0914,0.0108,0.0
2763,2020-05,배터리,68,0.0334,0.0086,1.0E-4
2764,2020-05,캠핑,68,0.0321,0.0043,0.0043
2765,2020-05,PT,68,0.0339,0.0065,1.0E-4
2766,2020-05,짬뽕,67,0.0389,0.0129,0.0078
2767,2020-05,의정부사랑카드,67,0.038,0.0108,0.0
2768,2020-05,회식,67,0.0267,0.0065,1.0E-4
2769,2020-05,바우처,67,0.0246,0.0194,0.0039
2770,2020-05,평택사랑상품권,66,0.0268,0.0151,0.0
2771,2020-05,쇼핑,66,0.023,0.0151,0.0045
2772,2020-05,가맹,65,0.0255,0.0151,1.0E-4
2773,2020-05,한정식,65,0.0314,0.0086,0.0
2774,2020-05,염색,64,0.0292,0.0086,3.0E-4
2775,2020-05,파,64,0.0283,0.0259,0.0113
2776,2020-05,택배,63,0.0224,0.0065,1.0E-4
2777,2020-05,장어,63,0.0636,0.0065,0.0
2778,2020-05,비누,62,0.0557,0.028,0.007
2779,2020-05,아이스크림,59,0.0384,0.0108,0.0023
2780,2020-05,문구,58,0.0343,0.0043,0.0
2781,2020-05,요리,58,0.0284,0.0129,0.0059
2782,2020-05,광주사랑카드,57,0.0326,0.0172,0.0021
2783,2020-05,먹거리,56,0.0339,0.0065,2.0E-4
2784,2020-05,감,56,0.0209,0.0065,5.0E-4
2785,2020-05,식자재,56,0.0414,0.0022,0.0
2786,2020-05,쌀국수,54,0.0425,0.0022,0.0
2787,2020-05,닭,54,0.0296,0.0172,0.0151
2788,2020-05,반찬,54,0.0295,0.0086,0.0043
2789,2020-05,장난감,54,0.0499,0.0129,0.0057
2790,2020-05,음료,53,0.0214,0.0172,0.0068
2791,2020-05,오리,53,0.0374,0.0172,0.0117
2792,2020-05,조기,52,0.0185,0.0065,0.0
2793,2020-05,코딩,52,0.0448,0.0022,0.0
2794,2020-05,ThankYouPayN,50,0.0333,0.0065,0.0
2795,2020-05,다온카드,50,0.0289,0.0151,1.0E-4
2796,2020-05,원데이클래스,50,0.0367,0.0259,0.0142
2797,2020-05,공예,49,0.0459,0.0151,0.0033
2798,2020-05,특산물,49,0.0226,0.0043,0.0
2799,2020-05,돼지,49,0.0263,0.0108,8.0E-4
2800,2020-05,레슨,49,0.0325,0.0065,1.0E-4
2801,2020-05,의자,48,0.032,0.0065,0.0043
2802,2020-05,해수어,48,0.0471,0.0043,1.0E-4
2803,2020-05,행복화성지역화폐,47,0.0283,0.0172,0.0036
2804,2020-05,식탁,47,0.0275,0.0108,0.007
2805,2020-05,선불,47,0.026,0.0216,0.0014
2806,2020-05,아동수당,47,0.0245,0.0259,0.0018
2807,2020-05,통닭,46,0.0475,0.0086,1.0E-4
2808,2020-05,생활비,45,0.025,0.0086,0.0
2809,2020-05,방충망,45,0.0643,0.0129,0.001
2810,2020-05,전골,45,0.0295,0.0065,3.0E-4
2811,2020-05,무,45,0.0228,0.0129,0.0073
2812,2020-05,소곱창,45,0.03,0.0022,0.0
2813,2020-05,여행,45,0.027,0.0043,0.0
2814,2020-05,야채,44,0.036,0.0086,9.0E-4
2815,2020-05,보쌈,44,0.0456,0.0108,0.0044
2816,2020-05,육회,43,0.048,0.0108,0.0046
2817,2020-05,수박,42,0.0266,0.0237,0.0292
2818,2020-05,콘택트렌즈,42,0.0266,0.0108,3.0E-4
2819,2020-05,쭈꾸미,41,0.0268,0.0108,0.0138
2820,2020-05,문화누리카드,40,0.0272,0.0151,0.0
2821,2020-05,밤,40,0.0248,0.0086,0.0091
2822,2020-05,맥주,40,0.034,0.0065,0.0019
2823,2020-05,지류,40,0.0259,0.0108,0.0
2824,2020-05,양주사랑카드,40,0.0243,0.0086,0.0
2825,2020-05,누룽지,39,0.033,0.0065,0.0044
2826,2020-05,닭발,39,0.0465,0.0086,0.0
2827,2020-05,골프,39,0.0493,0.0086,7.0E-4
2828,2020-05,선글라스,38,0.0268,0.0108,3.0E-4
2829,2020-05,감자탕,38,0.0516,0.0043,0.0043
2830,2020-05,반려견,38,0.0326,0.0065,2.0E-4
2831,2020-05,부대찌개,38,0.0471,0.0151,0.0037
2832,2020-05,미술,38,0.0357,0.0086,0.0013
2833,2020-05,안양사랑상품권,38,0.0279,0.0065,0.0
2834,2020-05,현미,37,0.0303,0.0086,0.0038
2835,2020-05,막국수,37,0.0394,0.0216,0.0118
2836,2020-05,경기지역화폐,37,0.0283,0.0151,4.0E-4
2837,2020-05,유모차,35,0.0293,0.0065,0.0
2838,2020-05,스포츠,35,0.0307,0.0151,7.0E-4
2839,2020-05,갈비탕,35,0.0387,0.0043,0.0
2840,2020-05,댄스,34,0.0524,0.0065,0.0
2841,2020-05,노트북,34,0.033,0.0022,0.0
2842,2020-05,농산물,34,0.023,0.0086,0.0027
2843,2020-05,휴대폰,34,0.031,0.0065,0.0
2844,2020-05,찜닭,34,0.0452,0.0086,0.005
2845,2020-05,닭강정,33,0.0485,0.0043,0.0
2846,2020-05,보청기,32,0.0392,0.0043,0.0
2847,2020-05,치즈,32,0.0294,0.0237,0.0116
2848,2020-05,안경테,32,0.0248,0.0129,0.0043
2849,2020-05,김치,32,0.0316,0.0237,0.0105
2850,2020-05,국수,32,0.0351,0.0086,0.0046
2851,2020-05,딸기,32,0.0294,0.0259,0.0268
2852,2020-05,불고기,31,0.0254,0.0129,0.007
2853,2020-05,와플,31,0.0398,0.0022,0.0
2854,2020-05,가죽,31,0.0291,0.0129,0.0051
2855,2020-05,쿠키,31,0.031,0.0108,0.0091
2856,2020-05,김밥,31,0.042,0.0108,0.0024
2857,2020-05,테이크아웃,31,0.0258,0.0108,0.0059
2858,2020-05,해장국,31,0.0407,0.0022,0.0
2859,2020-05,TV,30,0.0246,0.0086,2.0E-4
2860,2020-05,조개,30,0.0429,0.0065,6.0E-4
2861,2020-05,분식,29,0.0453,0.0086,8.0E-4
2862,2020-05,킥보드,29,0.0259,0.0043,0.0043
2863,2020-05,온누리,28,0.0279,0.0129,0.0
2864,2020-05,안양사랑페이,28,0.0309,0.0108,0.0
2865,2020-05,돼지갈비,28,0.0274,0.0108,3.0E-4
2866,2020-05,샌드위치,28,0.0417,0.0065,3.0E-4
2867,2020-05,코다리,28,0.029,0.0043,1.0E-4
2868,2020-05,코나카드,28,0.0227,0.0086,0.0
2869,2020-05,교통비,28,0.0527,0.0022,0.0
2870,2020-05,담배,27,0.0329,0.0022,0.0
2871,2020-05,올리브,27,0.031,0.0129,7.0E-4
2872,2020-05,스테이크,27,0.0352,0.0065,4.0E-4
2873,2020-05,삼계탕,26,0.0443,0.0022,0.0
2874,2020-05,꽃바구니,26,0.031,0.0216,0.0022
2875,2020-05,슬라임,26,0.0515,0.0022,0.0
2876,2020-05,라떼,25,0.0323,0.0086,0.0014
2877,2020-05,엔진오일,25,0.0281,0.0043,0.0
2878,2020-05,강아지,25,0.0371,0.0108,0.0089
2879,2020-05,토마토,25,0.0267,0.0108,0.0022
2880,2020-05,세탁,25,0.0298,0.0065,5.0E-4
2881,2020-05,간식,25,0.0243,0.0129,8.0E-4
2882,2020-05,이유식,25,0.0247,0.0022,0.0
2883,2020-05,아메리카노,25,0.0241,0.0108,0.0011
2884,2020-05,차돌,24,0.049,0.0065,3.0E-4
2885,2020-05,이베리코,24,0.0541,0.0086,0.001
2886,2020-05,라멘,24,0.0499,0.0022,0.0
2887,2020-05,장미,24,0.0302,0.0151,0.0024
2888,2020-05,국밥,24,0.029,0.0022,0.0
2889,2020-05,떡집,24,0.0336,0.0043,7.0E-4
2890,2020-05,설렁탕,23,0.0415,0.0065,0.0011
2891,2020-05,샤브샤브,23,0.0331,0.0086,6.0E-4
2892,2020-05,피트니스,23,0.0349,0.0022,0.0
2893,2020-05,막창,23,0.0372,0.0108,0.0018
2894,2020-05,망고,23,0.0287,0.0129,5.0E-4
2895,2020-05,쥬스,23,0.0336,0.0065,0.0085
2896,2020-05,한약,22,0.0287,0.0086,0.0053
2897,2020-05,문신,22,0.049,0.0043,0.0
2898,2020-05,악기,22,0.0298,0.0022,0.0
2899,2020-05,새우,21,0.0278,0.0065,3.0E-4
2900,2020-05,노브랜드,21,0.047,0.0065,0.0
2901,2020-05,중식,21,0.0361,0.0043,3.0E-4
2902,2020-05,화분,21,0.0303,0.0129,0.0045
2903,2020-05,삼성카드,21,0.0326,0.0151,0.0
2904,2020-05,군포애머니,21,0.029,0.0151,0.0
2905,2020-05,우동,21,0.0284,0.0022,0.0
2906,2020-05,지류형,21,0.0243,0.0108,1.0E-4
2907,2020-05,시흥화폐,20,0.0272,0.0065,0.0
2908,2020-05,만두,19,0.0268,0.0129,5.0E-4
2909,2020-05,가전제품,19,0.0319,0.0065,0.001
2910,2020-05,청과,19,0.0328,0.0043,0.0
2911,2020-05,카메라,19,0.0318,0.0043,0.0
2912,2020-05,미용,19,0.0265,0.0108,0.0043
2913,2020-05,비타민,19,0.0254,0.0065,0.0
2914,2020-05,덮밥,19,0.0382,0.0043,0.0015
2915,2020-05,음악,18,0.0286,0.0022,0.0
2916,2020-05,볶음밥,18,0.0272,0.0129,0.007
2917,2020-05,샐러드,18,0.0301,0.0129,0.0012
2918,2020-05,웨딩,18,0.0287,0.0022,0.0
2919,2020-05,식물,18,0.0263,0.0043,0.0
2920,2020-05,수강료,18,0.0255,0.0086,0.0
2921,2020-05,수학,18,0.0431,0.0086,5.0E-4
2922,2020-05,순대,17,0.034,0.0086,0.0048
2923,2020-05,항아리,17,0.0298,0.0065,0.0043
2924,2020-05,학원비,17,0.0359,0.0129,0.0087
2925,2020-05,서울사랑상품권,17,0.025,0.0065,0.0
2926,2020-05,레몬,17,0.0325,0.0086,5.0E-4
2927,2020-05,피아노,17,0.0456,0.0043,0.0043
2928,2020-05,의류,16,0.025,0.0086,0.0011
2929,2020-05,돼지고기,16,0.0231,0.0065,0.0043
2930,2020-05,보일러,16,0.0815,0.0022,0.0
2931,2020-05,콩,16,0.0275,0.0043,0.0
2932,2020-05,옹기,16,0.0802,0.0022,0.0
2933,2020-05,티켓,16,0.0197,0.0043,0.0
2934,2020-05,쥬얼리,16,0.0398,0.0043,5.0E-4
2935,2020-05,렌트카,15,0.1364,0.0086,0.0
2936,2020-05,낙지,15,0.0368,0.0086,0.0044
2937,2020-05,화장품,15,0.0385,0.0065,3.0E-4
2938,2020-05,서적,15,0.0292,0.0022,0.0
2939,2020-05,간장게장,15,0.0432,0.0022,0.0
2940,2020-05,잼,15,0.0303,0.0043,6.0E-4
2941,2020-05,자장면,15,0.0247,0.0108,0.0066
2942,2020-05,교육비,14,0.0391,0.0043,0.0
2943,2020-05,순두부,14,0.0596,0.0086,0.0063
2944,2020-05,홍삼,14,0.0319,0.0065,4.0E-4
2945,2020-05,백숙,14,0.0364,0.0065,0.0
2946,2020-05,리모델링,14,0.0224,0.0022,0.0
2947,2020-05,가방,14,0.0238,0.0065,1.0E-4
2948,2020-05,김치찌개,14,0.0297,0.0022,0.0
2949,2020-05,밀크티,14,0.0275,0.0022,0.0
2950,2020-05,한식,14,0.0238,0.0043,2.0E-4
2951,2020-05,우편,13,0.0236,0.0043,0.0
2952,2020-05,여주사랑카드,13,0.0232,0.0043,0.0
2953,2020-05,포천사랑상품권,13,0.0251,0.0065,0.0
2954,2020-05,초콜릿,13,0.025,0.0022,0.0
2955,2020-05,캔디,13,0.0312,0.0065,7.0E-4
2956,2020-05,돌봄수당,13,0.0277,0.0022,0.0
2957,2020-05,바지,13,0.0328,0.0065,2.0E-4
2958,2020-05,액자,13,0.028,0.0022,0.0
2959,2020-05,양평통보,13,0.0316,0.0043,0.0
2960,2020-05,탕수육,12,0.0239,0.0043,0.0
2961,2020-05,의왕사랑상품권,12,0.0226,0.0022,0.0
2962,2020-05,공구,12,0.0315,0.0043,0.0043
2963,2020-05,직불,12,0.0236,0.0043,0.0
2964,2020-05,식빵,12,0.0396,0.0022,0.0
2965,2020-05,환급,12,0.0256,0.0043,0.0
2966,2020-05,대창,11,0.03,0.0086,2.0E-4
2967,2020-05,한복,11,0.0402,0.0065,0.0043
2968,2020-05,손뜨개,11,0.0424,0.0043,3.0E-4
2969,2020-05,영화,11,0.0254,0.0043,0.0
2970,2020-05,통기타,11,0.0238,0.0043,0.0029
2971,2020-05,우쿨렐레,11,0.0237,0.0043,0.0
2972,2020-05,숯불고기,11,0.0365,0.0043,1.0E-4
2973,2020-05,수산물,11,0.0201,0.0065,4.0E-4
2974,2020-05,생계비,11,0.0248,0.0065,0.0
2975,2020-05,아이행복카드,11,0.0282,0.0086,0.0
2976,2020-05,영양제,11,0.0258,0.0022,0.0
2977,2020-05,식품,11,0.0201,0.0022,0.0
2978,2020-05,밀,11,0.0206,0.0022,0.0
2979,2020-05,청년수당,11,0.0254,0.0043,0.0
2980,2020-05,기름,10,0.0306,0.0022,0.0
2981,2020-05,꼬치,10,0.0359,0.0022,0.0
2982,2020-05,원두,10,0.0331,0.0022,0.0
2983,2020-05,지갑,10,0.0242,0.0022,0.0
2984,2020-05,간장,10,0.02,0.0065,3.0E-4
2985,2020-05,멸치,10,0.0384,0.0043,4.0E-4
2986,2020-05,손칼국수,10,0.0325,0.0043,0.0
2987,2020-05,참외,10,0.0274,0.0065,0.0
2988,2020-05,고구마,10,0.0321,0.0065,0.0
2989,2020-05,레저,10,0.0279,0.0043,0.0
2990,2020-05,주유,10,0.0255,0.0065,0.0
2991,2020-05,풍선,10,0.0302,0.0065,0.0
2992,2020-05,양육수당,10,0.0251,0.0065,0.0
2993,2020-05,빙수,10,0.043,0.0065,5.0E-4
2994,2020-05,바지락,10,0.0258,0.0043,0.0
2995,2020-05,스콘,10,0.0268,0.0022,0.0
2996,2020-05,계란,10,0.0273,0.0065,6.0E-4
2997,2020-05,마늘,9,0.0227,0.0086,7.0E-4
2998,2020-05,사과,9,0.0261,0.0022,0.0
2999,2020-05,핫도그,9,0.0946,0.0022,0.0
3000,2020-05,접종,9,0.0262,0.0043,0.0
3001,2020-05,찌개,9,0.0248,0.0022,0.0
3002,2020-05,알로에,9,0.0293,0.0022,0.0
3003,2020-05,카시트,9,0.0412,0.0086,3.0E-4
3004,2020-05,청포도,9,0.0337,0.0043,3.0E-4
3005,2020-05,낚시,9,0.0735,0.0043,0.0034
3006,2020-05,악세사리,9,0.0238,0.0022,0.0
3007,2020-05,와인,9,0.0275,0.0022,0.0
3008,2020-05,산딸기,8,0.0224,0.0108,0.0024
3009,2020-05,증명사진,8,0.0325,0.0022,0.0
3010,2020-05,수제비,8,0.0244,0.0022,0.0
3011,2020-05,만화,8,0.0262,0.0022,0.0
3012,2020-05,고양이,8,0.0276,0.0022,0.0
3013,2020-05,달고나,8,0.0294,0.0043,0.0
3014,2020-05,오렌지,8,0.0332,0.0022,0.0
3015,2020-05,꽃꽂이,8,0.0486,0.0065,1.0E-4
3016,2020-05,해물탕,8,0.0367,0.0022,0.0
3017,2020-05,사이다,7,0.0217,0.0022,0.0
3018,2020-05,과자,7,0.0243,0.0043,0.0
3019,2020-05,부평,7,0.0254,0.0022,0.0
3020,2020-05,야식,7,0.0223,0.0065,9.0E-4
3021,2020-05,소금,7,0.0372,0.0022,0.0
3022,2020-05,파이,7,0.031,0.0022,0.0
3023,2020-05,세탁기,7,0.0328,0.0022,0.0
3024,2020-05,생화,7,0.0241,0.0065,0.0
3025,2020-05,버섯,7,0.0539,0.0043,0.0
3026,2020-05,책상,7,0.0318,0.0022,0.0
3027,2020-05,생필품,7,0.0216,0.0022,0.0
3028,2020-05,버터,7,0.0228,0.0022,0.0
3029,2020-05,크림치즈,6,0.0228,0.0043,1.0E-4
3030,2020-05,오색전,6,0.0233,0.0043,0.0
3031,2020-05,디카페인,6,0.0265,0.0022,0.0
3032,2020-05,주스,6,0.0258,0.0022,0.0
3033,2020-05,당근,6,0.0228,0.0022,0.0
3034,2020-05,맷돌,6,0.0269,0.0043,0.0
3035,2020-05,블루베리,6,0.0316,0.0043,0.0
3036,2020-05,순두부찌개,6,0.0288,0.0043,2.0E-4
3037,2020-05,비빔밥,6,0.0216,0.0043,0.0
3038,2020-05,물회,6,0.0321,0.0022,0.0
3039,2020-05,더치커피,5,0.0372,0.0043,0.0043
3040,2020-05,호두,5,0.0264,0.0043,0.0043
3041,2020-05,스무디,5,0.0243,0.0065,3.0E-4
3042,2020-05,에이드,5,0.0234,0.0065,1.0E-4
3043,2020-05,상비약,5,0.0279,0.0022,0.0
3044,2020-05,게장,5,0.0211,0.0022,0.0
3045,2020-05,과천토리,5,0.0213,0.0065,0.0
3046,2020-05,머랭,5,0.0251,0.0065,0.0021
3047,2020-05,컵,5,0.0221,0.0043,2.0E-4
3048,2020-05,페이백,5,0.0209,0.0022,0.0
3049,2020-05,닭볶음탕,5,0.0382,0.0043,0.0
3050,2020-05,감자튀김,4,0.0213,0.0065,2.0E-4
3051,2020-05,쌀밥,4,0.0266,0.0022,0.0
3052,2020-05,연천사랑상품권,4,0.0262,0.0022,0.0
3053,2020-05,콩국수,4,0.0247,0.0043,2.0E-4
3054,2020-05,햄,4,0.0228,0.0022,0.0
3055,2020-05,설탕,4,0.0202,0.0065,6.0E-4
3056,2020-05,이브자리,4,0.0325,0.0022,0.0
3057,2020-05,대구탕,4,0.0315,0.0022,0.0
3058,2020-05,메론,4,0.0192,0.0108,0.0025
3059,2020-05,매운탕,4,0.0237,0.0022,0.0
3060,2020-05,튤립,4,0.0593,0.0043,6.0E-4
3061,2020-05,돌솥밥,4,0.0315,0.0043,0.0
3062,2020-05,열무,4,0.0262,0.0022,0.0
3063,2020-05,분유,4,0.0356,0.0022,0.0
3064,2020-05,레고,4,0.0528,0.0065,0.0
3065,2020-05,태권도,4,0.0313,0.0022,0.0
3066,2020-05,목공,4,0.0345,0.0022,0.0
3067,2020-05,시계,4,0.0268,0.0022,0.0
3068,2020-05,쫄면,4,0.0231,0.0022,0.0
3069,2020-05,청국장,4,0.0237,0.0043,9.0E-4
3070,2020-05,귤,3,0.0264,0.0022,0.0
3071,2020-05,매실,3,0.0257,0.0022,0.0
3072,2020-05,타르트,3,0.0241,0.0043,0.0085
3073,2020-05,코바늘,3,0.0352,0.0043,4.0E-4
3074,2020-05,포도,3,0.0413,0.0022,0.0
3075,2020-05,고로케,3,0.0652,0.0022,0.0
3076,2020-05,후추,3,0.0218,0.0022,0.0
3077,2020-05,코코넛,3,0.0265,0.0043,0.0
3078,2020-05,농약,2,0.0193,0.0043,5.0E-4
3079,2020-05,푸딩,2,0.0203,0.0022,0.0
3080,2020-05,능이버섯,2,0.0227,0.0022,0.0
3081,2020-05,메이크업,2,0.0231,0.0022,0.0
3082,2020-05,수업료,2,0.0223,0.0022,0.0
3083,2020-05,귀걸이,2,0.0306,0.0022,0.0
3084,2020-05,우유,2,0.0257,0.0043,2.0E-4
3085,2020-05,칵테일,2,0.0236,0.0022,0.0
3086,2020-05,포테이토,2,0.0217,0.0043,0.0043
3087,2020-05,베이컨,2,0.0205,0.0022,0.0
3088,2020-05,치약,2,0.0241,0.0022,0.0
3089,2020-05,수수팥떡,1,0.0208,0.0022,0.0
3090,2020-05,고사리,1,0.0256,0.0043,0.0
3091,2020-05,프라페,1,0.025,0.0022,0.0
3092,2020-05,이발기,1,0.0196,0.0022,0.0
3093,2020-05,프리지아,1,0.0312,0.0022,0.0
3094,2020-05,굴,1,0.0303,0.0022,0.0
3095,2020-05,스투키,1,0.0244,0.0022,0.0
3096,2020-05,안개꽃,1,0.027,0.0022,0.0
3097,2020-05,라켓,1,0.0204,0.0022,0.0
3098,2020-06,지역화폐,7825,0.0277,0.2629,0.2794
3099,2020-06,재난지원금,1736,0.0286,0.1548,0.1332
3100,2020-06,카드,1466,0.0293,0.1179,0.0507
3101,2020-06,신청,1227,0.0368,0.059,0.0109
3102,2020-06,전자담배,1166,0.1455,0.0049,0.0
3103,2020-06,수원페이,1113,0.0285,0.113,0.1275
3104,2020-06,지급,1111,0.0251,0.0467,0.003
3105,2020-06,게,1108,0.0238,0.0762,0.0553
3106,2020-06,긴급재난지원금,956,0.0291,0.1081,0.06
3107,2020-06,재난기본소득,873,0.0289,0.0786,0.0295
3108,2020-06,다온,799,0.0307,0.059,0.0194
3109,2020-06,부천페이,714,0.0278,0.1081,0.0857
3110,2020-06,결제,670,0.0255,0.0688,0.0266
3111,2020-06,차,427,0.0296,0.0344,0.0152
3112,2020-06,타이어,407,0.0661,0.027,0.0107
3113,2020-06,할인,400,0.0257,0.0688,0.0604
3114,2020-06,지원금,369,0.0254,0.0467,0.0056
3115,2020-06,교통비,347,0.0457,0.0221,6.0E-4
3116,2020-06,배달,302,0.0311,0.0713,0.0876
3117,2020-06,안경,285,0.0453,0.0221,0.0176
3118,2020-06,회,272,0.0253,0.0246,0.0117
3119,2020-06,선불카드,258,0.0263,0.0418,0.0035
3120,2020-06,돌봄,251,0.0251,0.0319,0.0053
3121,2020-06,상품권,239,0.0272,0.0319,0.0104
3122,2020-06,블랙박스,227,0.0554,0.0172,0.0032
3123,2020-06,청년기본소득,220,0.0283,0.0147,0.0014
3124,2020-06,아이돌봄카드,218,0.0277,0.0319,0.0013
3125,2020-06,아동돌봄쿠폰,212,0.0278,0.0295,0.0013
3126,2020-06,헤어,209,0.0391,0.0147,0.0047
3127,2020-06,왁싱,208,0.06,0.0172,0.0086
3128,2020-06,구매,202,0.027,0.0516,0.0334
3129,2020-06,고기,190,0.0299,0.0221,0.0063
3130,2020-06,피부,190,0.0415,0.0123,0.0149
3131,2020-06,쿠폰,188,0.0244,0.0344,0.0047
3132,2020-06,교육,187,0.0283,0.0074,0.0047
3133,2020-06,애플리케이션,185,0.0276,0.0147,0.0012
3134,2020-06,충전,185,0.0289,0.0369,0.0062
3135,2020-06,필라테스,179,0.0585,0.0197,0.0038
3136,2020-06,속눈썹,175,0.0725,0.0172,0.0076
3137,2020-06,신용카드,175,0.027,0.0369,0.0015
3138,2020-06,제로페이,160,0.0245,0.0221,1.0E-4
3139,2020-06,렌즈,157,0.0319,0.0098,1.0E-4
3140,2020-06,안산화폐,155,0.0259,0.0098,0.0069
3141,2020-06,돌봄포인트,150,0.0251,0.027,0.0013
3142,2020-06,배,150,0.0281,0.0221,0.0118
3143,2020-06,수업,145,0.0292,0.0344,0.0296
3144,2020-06,갈비,142,0.041,0.0295,0.0054
3145,2020-06,대창,138,0.0402,0.0098,1.0E-4
3146,2020-06,페이,132,0.0259,0.027,0.001
